ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
REACTOME_NEURODEGENERATIVE_DISEASES	REACTOME_NEURODEGENERATIVE_DISEASES	13/1559	22/12465	2.90489244555574e-07	1.34240015798802e-06	6.72030534978297e-07	351/10018/824/831/1020/8851/356/2309/3725/4000/7001/6648/7531	13	ann_GO0006915.txt.txt
Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	13/1559	22/12465	2.90489244555574e-07	1.34240015798802e-06	6.72030534978297e-07	9370/1051/1385/2308/3569/8660/3952/5599/2908/5468/10891/7124/7291	13	ann_GO0006915.txt.txt
miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	24/1559	64/12465	3.0251136193177e-07	1.39021149430694e-06	6.95965780913156e-07	6348/3002/3383/3551/8517/3586/3552/3569/3654/3659/3663/3665/3934/6885/1432/5599/4615/4790/4792/5970/7099/7124/7187/7189	24	ann_GO0006915.txt.txt
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS	24/1559	64/12465	3.0251136193177e-07	1.39021149430694e-06	6.95965780913156e-07	9826/23365/1020/8851/1072/2534/2932/3326/3672/3688/8829/5058/5062/5063/5788/387/388/6093/10371/10507/9037/57556/54209/7305	24	ann_GO0006915.txt.txt
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	32/1559	101/12465	3.29655376023116e-07	1.51076869840428e-06	7.5631896389136e-07	84335/472/573/9531/9530/9529/815/817/57805/1387/1410/162989/10049/2033/2765/2932/3297/3326/3303/3304/3309/3313/3315/5594/5595/2475/23636/23411/27242/7314/7415/7531	32	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	18/1559	40/12465	3.78626964734994e-07	1.73041910329299e-06	8.66280049806902e-07	369/673/1843/1848/3265/3845/5594/5595/5515/5516/5518/5519/5894/6233/7311/7314/7316/7529	18	ann_GO0006915.txt.txt
Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	30/1559	92/12465	3.80069615467396e-07	1.73224036280332e-06	8.67191806257302e-07	213/247/847/6347/1491/1735/2243/2244/2266/2876/3383/3458/3553/3569/3630/4353/4790/7001/10935/25824/5743/5970/55312/58515/55829/5054/6647/6648/7124/7498	30	ann_GO0006915.txt.txt
DNA IR-damage and cellular response via ATR%WikiPathways_20190910%WP4016%Homo sapiens	DNA IR-damage and cellular response via ATR%WikiPathways_20190910%WP4016%Homo sapiens	28/1559	83/12465	4.19980351349049e-07	1.90889699421389e-06	9.55629407972313e-07	472/580/604/672/675/983/1111/11200/1869/9521/8517/4171/4193/4292/4361/4436/4683/79728/142/5347/5371/5423/5591/5883/7157/7323/7486/7507	28	ann_GO0006915.txt.txt
Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	72/1559	322/12465	4.48688206123875e-07	2.03380801628281e-06	1.01816219336134e-06	57007/196/11214/347902/51129/27063/581/329/330/6347/983/1019/1027/80315/8454/1545/1956/1958/2033/1969/2099/2168/121512/2308/2539/4616/2729/2730/57678/2950/3082/3162/3326/3303/3458/3592/3593/3553/3558/8660/3725/4609/8648/4780/1728/9971/2908/5166/10769/5467/10891/5743/5524/5055/5272/57181/115584/160728/23657/6591/8878/6714/5552/6774/7040/7042/7048/7124/7128/84951/1831/7421	72	ann_GO0006915.txt.txt
White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	16/1559	33/12465	4.7814762090267e-07	2.16143570320853e-06	1.08205499180326e-06	1051/1385/1495/1649/2308/2624/2625/3630/3661/9314/2122/2908/5468/5914/6777/7480	16	ann_GO0006915.txt.txt
Wnt/beta-catenin Signaling Pathway in Leukemia%WikiPathways_20190910%WP3658%Homo sapiens	Wnt/beta-catenin Signaling Pathway in Leukemia%WikiPathways_20190910%WP3658%Homo sapiens	14/1559	26/12465	4.82308886120217e-07	2.17432185346044e-06	1.0885060387553e-06	207/324/1499/22943/2322/2932/51176/4040/4609/5371/5467/5914/7471/7704	14	ann_GO0006915.txt.txt
ERK Pathway in Huntington's Disease%WikiPathways_20190910%WP3853%Homo sapiens	ERK Pathway in Huntington's Disease%WikiPathways_20190910%WP3853%Homo sapiens	10/1559	14/12465	5.66090835278825e-07	2.53822890737181e-06	1.27068469142246e-06	627/836/840/1385/1956/3265/5609/5594/4915/5894	10	ann_GO0006915.txt.txt
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	10/1559	14/12465	5.66090835278825e-07	2.53822890737181e-06	1.27068469142246e-06	1399/2056/3265/8660/3717/3845/4067/6464/6654/7409	10	ann_GO0006915.txt.txt
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	13/1559	23/12465	5.91539624018164e-07	2.64051586663279e-06	1.32189144936599e-06	8517/3654/5608/6885/1432/10392/64127/8767/6233/7189/7311/7314/7316	13	ann_GO0006915.txt.txt
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	26/1559	75/12465	5.92086740438456e-07	2.64051586663279e-06	1.32189144936599e-06	685/940/1956/2065/2066/2099/2255/26281/2249/2253/2260/2263/2261/10818/2534/3082/8660/4254/3932/5159/5290/5291/5293/5295/6714/7409	26	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	19/1559	45/12465	6.09010180280329e-07	2.70870747743985e-06	1.35602944050001e-06	369/408/409/673/815/817/2243/2244/2266/3265/3717/3845/4296/5594/5595/5245/5894/6714/7529	19	ann_GO0006915.txt.txt
Dopaminergic Neurogenesis%WikiPathways_20190910%WP2855%Homo sapiens	Dopaminergic Neurogenesis%WikiPathways_20190910%WP2855%Homo sapiens	15/1559	30/12465	6.60631745966439e-07	2.93044937582439e-06	1.46703756703496e-06	429/2019/2020/2253/2736/4487/4760/4929/5309/5979/6469/6657/6774/7040/7471	15	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NTRK3_TRKC	REACTOME_SIGNALING_BY_NTRK3_TRKC	11/1559	17/12465	6.81276050531169e-07	3.00594938252981e-06	1.50483427734908e-06	581/3265/3845/4908/4916/5290/5295/5335/6464/6654/6714	11	ann_GO0006915.txt.txt
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	11/1559	17/12465	6.81276050531169e-07	3.00594938252981e-06	1.50483427734908e-06	329/330/958/959/4049/4055/51330/8742/8740/7186/7187	11	ann_GO0006915.txt.txt
REACTOME_MACROAUTOPHAGY	REACTOME_MACROAUTOPHAGY	29/1559	90/12465	7.84181461768109e-07	3.45081444316523e-06	1.72754201685059e-06	55626/64422/84971/9474/10533/8678/51652/1457/1459/8655/11337/10542/9927/2475/65018/5562/5563/5071/9821/6233/10670/8878/6714/56993/7249/7311/7314/7316/7416	29	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	16/1559	34/12465	7.98591187746771e-07	3.50492799066638e-06	1.75463226714621e-06	9474/1540/9641/3661/83737/5300/54476/6233/8887/7128/7187/7311/7314/7316/7323/3093	16	ann_GO0006915.txt.txt
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	17/1559	38/12465	8.85448507861751e-07	3.84994477833655e-06	1.92735410050921e-06	84335/815/817/1387/1410/162989/10049/2033/2765/3297/3326/3303/3304/3315/2475/27242/7314	17	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	17/1559	38/12465	8.85448507861751e-07	3.84994477833655e-06	1.92735410050921e-06	9530/26281/2249/2253/2260/10818/3265/3845/399687/5290/5295/5335/6654/6772/6774/6777/8805	17	ann_GO0006915.txt.txt
Cytokines and Inflammatory Response%WikiPathways_20190910%WP530%Homo sapiens	Cytokines and Inflammatory Response%WikiPathways_20190910%WP530%Homo sapiens	14/1559	27/12465	8.86485174999736e-07	3.84994477833655e-06	1.92735410050921e-06	1437/3456/3458/3586/3593/3596/3552/3553/3558/3565/3569/3574/7040/7124	14	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	14/1559	27/12465	8.86485174999736e-07	3.84994477833655e-06	1.92735410050921e-06	1437/3558/3559/3560/3635/3717/3718/5290/5291/5293/5295/5777/6464/6654	14	ann_GO0006915.txt.txt
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	24/1559	68/12465	1.10069670926012e-06	4.76776981896224e-06	2.38683441969558e-06	102/6868/836/6352/998/3579/1956/3551/8517/3725/4067/6416/1432/5599/5601/4790/4792/10392/5058/5335/5803/5970/6714/10312	24	ann_GO0006915.txt.txt
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	9/1559	12/12465	1.13099587254285e-06	4.86093821903777e-06	2.43347625698474e-06	2056/8660/3717/4067/5290/5291/5293/5294/5295	9	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_2_SIGNALING	REACTOME_INTERLEUKIN_2_SIGNALING	9/1559	12/12465	1.13099587254285e-06	4.86093821903777e-06	2.43347625698474e-06	3558/3559/3560/3718/3932/2185/6464/6777/6850	9	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	9/1559	12/12465	1.13099587254285e-06	4.86093821903777e-06	2.43347625698474e-06	207/208/2308/2309/2810/7529/7532/10971/7534	9	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	13/1559	24/12465	1.14279295581487e-06	4.89894964779551e-06	2.45250548657128e-06	867/23529/1270/1271/9244/133396/3569/3570/3572/3717/9021/6772/6774	13	ann_GO0006915.txt.txt
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	21/1559	55/12465	1.16956381393537e-06	5.00078960649168e-06	2.50348846770213e-06	103/9447/834/6352/3627/3440/3456/3551/9641/8517/3553/90865/3569/3661/3665/4790/4792/29108/5970/8737/11035	21	ann_GO0006915.txt.txt
G1 to S cell cycle control%WikiPathways_20190910%WP45%Homo sapiens	G1 to S cell cycle control%WikiPathways_20190910%WP45%Homo sapiens	23/1559	64/12465	1.27700275143295e-06	5.44613769827062e-06	2.72643802159546e-06	472/894/983/1019/1026/1027/1029/1032/1385/10488/90993/1869/1870/1871/1647/4171/4193/4331/4609/5925/7027/7029/7157	23	ann_GO0006915.txt.txt
Alpha 6 Beta 4 signaling pathway%WikiPathways_20190910%WP244%Homo sapiens	Alpha 6 Beta 4 signaling pathway%WikiPathways_20190910%WP244%Homo sapiens	16/1559	35/12465	1.30084000076156e-06	5.53357323400881e-06	2.7702098801643e-06	207/3265/8660/3655/5594/1432/5595/2475/5295/5578/5580/5747/387/6464/6654/6714	16	ann_GO0006915.txt.txt
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	47/1559	186/12465	1.33548986105609e-06	5.6664390779848e-06	2.83672499763967e-06	8915/695/84433/997/8454/2207/2534/3265/3551/8517/3708/3725/3845/4067/10892/6416/5609/6885/5594/5595/5599/5601/4790/4792/5058/5062/5170/5290/5291/5295/5335/5534/5588/5716/10197/5970/6233/6464/6654/6850/7189/7311/7314/7316/7409/7410/10451	47	ann_GO0006915.txt.txt
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	35/1559	122/12465	1.33891883646077e-06	5.66649579002148e-06	2.83675338874208e-06	8915/84433/916/917/997/8454/3551/8517/3635/3932/10892/6885/4690/4790/4792/5058/5062/5063/5170/5290/5291/5295/5335/5588/5716/10197/5728/5788/5970/8767/6233/7189/7311/7314/7316	35	ann_GO0006915.txt.txt
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	33/1559	112/12465	1.38531249906238e-06	5.84280662267394e-06	2.92501787715475e-06	367/6790/699/815/817/983/8454/9700/3479/3480/3630/3708/4085/5594/5595/5347/5499/5515/5516/5518/5519/5533/5534/6195/6196/6197/9748/7529/7531/7532/7533/10971/7534	33	ann_GO0006915.txt.txt
REACTOME_CD209_DC_SIGN_SIGNALING	REACTOME_CD209_DC_SIGN_SIGNALING	12/1559	21/12465	1.39114443396999e-06	5.84280662267394e-06	2.92501787715475e-06	1387/2033/2534/3265/3845/4067/4790/5058/5062/5063/5894/5970	12	ann_GO0006915.txt.txt
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	12/1559	21/12465	1.39114443396999e-06	5.84280662267394e-06	2.92501787715475e-06	1457/1459/1956/2260/3678/3685/3688/5594/5595/8829/5058/7410	12	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	26/1559	78/12465	1.39975405829026e-06	5.86412116844328e-06	2.93568833596761e-06	208/2255/26281/2249/2253/2260/2263/2261/2322/2323/10818/3265/3630/8660/3845/5594/5595/5170/5290/5291/5295/6464/6654/10312/117145/57761	26	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	22/1559	60/12465	1.4634406857539e-06	6.11548639210508e-06	3.06152645117281e-06	1386/1822/8535/1958/3065/3066/8841/3725/23028/10542/5594/5595/2122/2475/7101/5468/5728/5978/10670/6615/6591/7157	22	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	10/1559	15/12465	1.50704531220083e-06	6.2818798315105e-06	3.14482610771345e-06	102/6868/28514/3714/9148/4851/6233/7311/7314/7316	10	ann_GO0006915.txt.txt
Transcription co-factors SKI and SKIL protein partners%WikiPathways_20190910%WP4533%Homo sapiens	Transcription co-factors SKI and SKIL protein partners%WikiPathways_20190910%WP4533%Homo sapiens	11/1559	18/12465	1.55328379685158e-06	6.4583905237513e-06	3.23319064956047e-06	3065/8841/3622/9113/26524/4204/10461/4763/25942/6498/6788	11	ann_GO0006915.txt.txt
Retinoblastoma Gene in Cancer%WikiPathways_20190910%WP2446%Homo sapiens	Retinoblastoma Gene in Cancer%WikiPathways_20190910%WP2446%Homo sapiens	28/1559	88/12465	1.6084006077218e-06	6.67084152052616e-06	3.33954757761184e-06	25/580/983/1019/1026/1027/1111/1786/1869/1870/1871/11124/3065/3146/3148/4193/2956/4609/5591/3275/5894/5925/25942/6502/7027/7029/7153/7157	28	ann_GO0006915.txt.txt
Primary Focal Segmental Glomerulosclerosis FSGS%WikiPathways_20190910%WP2572%Homo sapiens	Primary Focal Segmental Glomerulosclerosis FSGS%WikiPathways_20190910%WP2572%Homo sapiens	25/1559	74/12465	1.67930089107102e-06	6.94753161667539e-06	3.4780637959182e-06	81/207/1026/1027/1285/1499/1514/22943/2534/3611/3685/3688/3856/4040/4690/4851/5076/5329/5335/5747/7040/7099/7471/7490/10971	25	ann_GO0006915.txt.txt
Thermogenesis%WikiPathways_20190910%WP4321%Homo sapiens	Thermogenesis%WikiPathways_20190910%WP4321%Homo sapiens	32/1559	108/12465	1.74160329532236e-06	7.18736285308407e-06	3.59812778216639e-06	55811/84335/1386/353500/656/1268/1385/10488/90993/8193/26291/2260/10818/2641/3265/23028/3845/4217/1432/2475/5468/10891/5562/5563/6194/6195/6196/6197/6198/6654/6655/7249	32	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	38/1559	139/12465	1.77745678570433e-06	7.31712359177044e-06	3.66308842606953e-06	351/834/8454/3146/3551/8517/3596/3552/3553/90865/3565/3654/6416/5608/6885/5599/4615/4790/4792/10392/64127/246330/5716/10197/5771/5777/5970/8767/6233/6285/4088/8878/6774/79155/7189/7311/7314/7316	38	ann_GO0006915.txt.txt
REACTOME_SIGNALLING_TO_ERKS	REACTOME_SIGNALLING_TO_ERKS	15/1559	32/12465	1.88550316365085e-06	7.74269739726922e-06	3.87613860375332e-06	673/1399/10818/3265/3845/5594/1432/5595/4803/4914/5899/6464/6654/6714/7529	15	ann_GO0006915.txt.txt
REACTOME_TP53_REGULATES_METABOLIC_GENES	REACTOME_TP53_REGULATES_METABOLIC_GENES	27/1559	84/12465	1.97145870254898e-06	8.07147611620708e-06	4.04073135730934e-06	192670/207/208/54205/54541/2539/27165/10542/2475/7001/25824/5562/5563/5728/10670/50484/2810/57103/7157/8626/7249/7529/7531/7532/7533/10971/7534	27	ann_GO0006915.txt.txt
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE	48/1559	194/12465	1.9752979524895e-06	8.07147611620708e-06	4.04073135730934e-06	192670/472/8535/1019/1026/1027/1029/1032/1051/1869/1870/1871/8091/3397/3456/3552/3569/3725/6416/5608/5609/4217/9448/5594/1432/5595/5598/5599/5601/4193/4194/4361/4683/4790/5925/5970/6233/6195/6196/6197/6774/7013/7027/7029/7157/7311/7314/7316	48	ann_GO0006915.txt.txt
Aryl Hydrocarbon Receptor Pathway%WikiPathways_20190910%WP2873%Homo sapiens	Aryl Hydrocarbon Receptor Pathway%WikiPathways_20190910%WP2873%Homo sapiens	19/1559	48/12465	1.98773367042681e-06	8.10233454358252e-06	4.05617966110631e-06	196/581/1027/1545/1956/2033/3458/3592/3593/3553/3558/3725/8648/4780/1728/5055/6714/7040/7124	19	ann_GO0006915.txt.txt
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION	24/1559	70/12465	2.00057589807586e-06	8.11480541542264e-06	4.06242281194661e-06	369/673/1392/10672/2771/2773/2895/3265/3479/3480/3708/3845/4067/5594/5595/8398/5515/5516/5518/5519/5578/5579/5582/5894	24	ann_GO0006915.txt.txt
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION	24/1559	70/12465	2.00057589807586e-06	8.11480541542264e-06	4.06242281194661e-06	369/468/673/815/817/1387/2033/2902/2903/3265/3708/3845/5594/5595/5499/5533/5534/5578/5579/5582/5894/6195/6196/6197	24	ann_GO0006915.txt.txt
REACTOME_FRS2_MEDIATED_ACTIVATION	REACTOME_FRS2_MEDIATED_ACTIVATION	8/1559	10/12465	2.09801458375106e-06	8.48928340108052e-06	4.24989347003746e-06	673/1399/10818/5594/5595/4803/4914/7529	8	ann_GO0006915.txt.txt
Interactions between immune cells and microRNAs in tumor microenvironment%WikiPathways_20190910%WP4559%Homo sapiens	Interactions between immune cells and microRNAs in tumor microenvironment%WikiPathways_20190910%WP4559%Homo sapiens	17/1559	40/12465	2.13325033086165e-06	8.58995703616377e-06	4.30029256783301e-06	6347/6352/29126/1493/3627/3559/3560/3565/4790/5133/6774/7040/7042/7043/7048/7099/7189	17	ann_GO0006915.txt.txt
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS	17/1559	40/12465	2.13325033086165e-06	8.58995703616377e-06	4.30029256783301e-06	695/23601/2534/3265/3845/3932/5290/5291/5295/5335/6464/6654/6850/54209/7305/7410/10451	17	ann_GO0006915.txt.txt
Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	Cardiac Progenitor Differentiation%WikiPathways_20190910%WP2406%Homo sapiens	20/1559	53/12465	2.59990642449947e-06	1.04436919085826e-05	5.22830678967779e-06	70/652/7852/22943/2626/2932/3479/3624/3630/3670/3791/1432/4208/1482/4838/9241/4851/6657/7040/89780	20	ann_GO0006915.txt.txt
MECP2 and Associated Rett Syndrome%WikiPathways_20190910%WP3584%Homo sapiens	MECP2 and Associated Rett Syndrome%WikiPathways_20190910%WP3584%Homo sapiens	24/1559	71/12465	2.66743802654698e-06	1.06826024664593e-05	5.34790986709583e-06	207/26084/604/627/815/1385/1869/2249/2902/3065/3479/4099/4204/4208/2475/4763/5457/5728/5978/6194/6446/25942/6750/23435	24	ann_GO0006915.txt.txt
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER	14/1559	29/12465	2.6851387754753e-06	1.06826024664593e-05	5.34790986709583e-06	673/1499/3265/3845/51176/5594/5595/4609/4914/7849/5468/5979/6934/7157	14	ann_GO0006915.txt.txt
Nanoparticle-mediated activation of receptor signaling%WikiPathways_20190910%WP2643%Homo sapiens	Nanoparticle-mediated activation of receptor signaling%WikiPathways_20190910%WP2643%Homo sapiens	14/1559	29/12465	2.6851387754753e-06	1.06826024664593e-05	5.34790986709583e-06	1956/3265/3672/3688/3845/5594/1432/5599/5601/5293/5747/5894/6654/6714	14	ann_GO0006915.txt.txt
REACTOME_MITOPHAGY	REACTOME_MITOPHAGY	14/1559	29/12465	2.6851387754753e-06	1.06826024664593e-05	5.34790986709583e-06	9474/1457/1459/9927/65018/5071/6233/8878/6714/56993/7311/7314/7316/7416	14	ann_GO0006915.txt.txt
PI3K/AKT/mTOR - VitD3 Signalling%WikiPathways_20190910%WP4141%Homo sapiens	PI3K/AKT/mTOR - VitD3 Signalling%WikiPathways_20190910%WP4141%Homo sapiens	12/1559	22/12465	2.71193066126727e-06	1.07633803039292e-05	5.38834875784406e-06	207/2932/3586/3592/3939/2475/4609/5290/5563/5970/7249/7421	12	ann_GO0006915.txt.txt
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING	30/1559	100/12465	2.74080206411402e-06	1.08520062634013e-05	5.43271656471791e-06	8915/84433/64170/841/997/64581/8454/3551/8517/3553/3708/10892/6885/4790/4792/5170/5534/5580/5716/10197/29108/5970/6233/6714/6850/7189/7311/7314/7316/9040	30	ann_GO0006915.txt.txt
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	19/1559	49/12465	2.86855887609146e-06	1.13038935283509e-05	5.65893975055923e-06	6790/581/7832/983/1026/1027/1869/2033/1647/4869/5325/10769/1263/28984/2810/7027/7029/7157/25946	19	ann_GO0006915.txt.txt
Regulation of Microtubule Cytoskeleton%WikiPathways_20190910%WP2038%Homo sapiens	Regulation of Microtubule Cytoskeleton%WikiPathways_20190910%WP2038%Homo sapiens	19/1559	49/12465	2.86855887609146e-06	1.13038935283509e-05	5.65893975055923e-06	25/207/324/9212/998/983/2932/4137/5058/5290/5578/5728/6093/6714/6774/57551/7074/7204/89780	19	ann_GO0006915.txt.txt
MAPK Cascade%WikiPathways_20190910%WP422%Homo sapiens	MAPK Cascade%WikiPathways_20190910%WP422%Homo sapiens	15/1559	33/12465	3.05829944927434e-06	1.20230302993984e-05	6.01895301939998e-06	369/673/3265/3725/3845/6416/5608/5609/7786/5594/1432/5595/5894/6654/6655	15	ann_GO0006915.txt.txt
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	16/1559	37/12465	3.22653974945759e-06	1.26544431308514e-05	6.33505004932696e-06	475/847/54205/30001/2876/2950/653361/50507/79400/318/5034/7001/10935/25824/6647/6648	16	ann_GO0006915.txt.txt
BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation%WikiPathways_20190910%WP3876%Homo sapiens	BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation%WikiPathways_20190910%WP3876%Homo sapiens	9/1559	13/12465	3.26558949706591e-06	1.2739602683497e-05	6.37768250834626e-06	10018/650/1499/22943/2308/7044/6422/6750/54361	9	ann_GO0006915.txt.txt
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	9/1559	13/12465	3.26558949706591e-06	1.2739602683497e-05	6.37768250834626e-06	841/1540/8772/8737/7124/7128/7132/8717/7186	9	ann_GO0006915.txt.txt
